id,text,timestamp,likes,cleaned_text
1846547792673849722,🙏,2024-10-16T13:44:00.000Z,1, 
1846242410055241893,Modi hai to mumkin hai 🙏🙏,2024-10-15T17:31:00.000Z,831,modi hai to mumkin hai 
1846546818324472297,🤣🤣🤣🤣🤣,2024-10-16T13:40:00.000Z,2, 
1553665291347177472,जय धारी माँ 🙏🙏🙏🙏🙏🌺🌺🌺🌺🌺,2022-07-31T08:54:00.000Z,62,जय ध र म 
1847153516436939008,Daaaaaaarun,2024-10-18T05:51:00.000Z,0,daaaaaaarun
1847098835195383907,"Epic🤘
Lovely
Going to set this precious lines as story on my so called app.
👌",2024-10-18T02:14:00.000Z,1,epic lovely going to set this precious lines as story on my so called app 
1847098058112110615,बोलो बम बम 🙏🙏,2024-10-18T02:11:00.000Z,1,ब ल बम बम 
1847097887353979366,"कभी-कभी बेपनाह खुशी कब आकर झोली में गिर जाए पता ही नहीं चलता
आशा से परे हैं सब कुछ ...",2024-10-18T02:10:00.000Z,1,कभ कभ ब पन ह ख श कब आकर झ ल म ग र ज ए पत ह नह चलत आश स पर ह सब क छ 
1847097176171663520,सुप्रभात भईया 🙏😀,2024-10-18T02:07:00.000Z,1,स प रभ त भईय 
1846880552265437409,"Blue Dart Executive had come with delivery boy and we returned bag along with confidential documents a while ago.
Thanks",2024-10-17T11:46:00.000Z,0,blue dart executive had come with delivery boy and we returned bag along with confidential documents a while ago thanks
1846820315558826365,"📍𝐏𝐚𝐧𝐜𝐡𝐤𝐮𝐥𝐚, 𝐇𝐚𝐫𝐲𝐚𝐧𝐚 | Live from Swearing-in Ceremony of New Government of Haryana.
 x.com/i/broadcasts/1mrGmMNZD…",2024-10-17T07:47:00.000Z,475, 𝐏𝐚𝐧𝐜𝐡𝐤𝐮𝐥𝐚 𝐇𝐚𝐫𝐲𝐚𝐧𝐚 live from swearing in ceremony of new government of haryana x com i broadcasts 1mrgmmnzd 
1846524513527210099,जर्मनी के राजदूत फिलिप एकरमैन ने अपनी करोड़ की कार में लगाया नींबू-मिर्ची। क्या हो गया है पढ़े-लिखे कथित सभ्य समाज को?☺️,2024-10-16T12:12:00.000Z,256,जर मन क र जद त फ ल प एकरम न न अपन कर ड क क र म लग य न ब म र च क य ह गय ह पढ ल ख कथ त सभ य सम ज क 
1846758437318721596,घर का बड़ा बेटा 🥹❤️,2024-10-17T03:41:00.000Z,3069,घर क बड ब ट 
1846791186863796572,Horrible...मुझे पूछना था कि अगर दूसरी कोई पार्टी दिल्ली में आती हैं तो क्या इसकी सफाई हो जाएगी?क्या कदम उठायें जायेंगे ?अगर दूसरी पार्टी दावा करती हैं सफाई की तो मौजूदा पार्टी को कहाँ समस्या हैं सफाई करवाने में?आखिर देश किसी एक का नहीं बल्कि हम सबका हैं ...,2024-10-17T05:51:00.000Z,0,horrible म झ प छन थ क अगर द सर क ई प र ट द ल ल म आत ह त क य इसक सफ ई ह ज एग क य कदम उठ य ज य ग अगर द सर प र ट द व करत ह सफ ई क त म ज द प र ट क कह समस य ह सफ ई करव न म आख र द श क स एक क नह बल क हम सबक ह 
1846584642243080261,मां इस दुनिया की सबसे बेहतरीन शिक्षक होती है🥹❤️,2024-10-16T16:11:00.000Z,3034,म इस द न य क सबस ब हतर न श क षक ह त ह 
1846753151308661027,आप सभी को वाल्मीकि जयंती की बहुत-बहुत शुभकामनाएं।,2024-10-17T03:20:00.000Z,58855,आप सभ क व ल म क जय त क बह त बह त श भक मन ए 
1846781235248701653,🙏🙏,2024-10-17T05:12:00.000Z,0, 
1846781202487038456,🙏🙏,2024-10-17T05:12:00.000Z,2, 
1846595661770158248,"#शरद_पूर्णिमा_2024 की हार्दिक शुभकामनायें 
#কোজাগরী_লক্ষ্মী_পুজো 🌺🌺🌺🌺🌺🙏",2024-10-16T16:54:00.000Z,47, र ण म _2024 क ह र द क श भक मन य জ গর _লক ষ ম _প জ 
1846347830082027890,"वैसे तो इंसान को हमेशा विनम्र रहना चाहिए, 
लेकिन सफल होने के बाद विनम्रता और ज्यादा ज़रूरी हो जाती  है.",2024-10-16T00:30:00.000Z,2975,व स त इ स न क हम श व नम र रहन च ह ए ल क न सफल ह न क ब द व नम रत और ज य द ज र र ह ज त ह 
1846436420204052598,किसी-किसी का waiting list में भी नाम होगा ?,2024-10-16T06:22:00.000Z,1,क स क स क waiting list म भ न म ह ग 
1846200535679905825,"रिटर्न टिकट सबकी कंफर्म है इसलिए डर से चुप मत रहिये अपने धर्म संस्कृति और देश के लिए खुलकर बोलिए...!
उठे शस्त्र जब धर्म का, रहे न पापी शेष, महिषासुर सा हो असुर, चाहे हो लंकेश।",2024-10-15T14:44:00.000Z,81,र टर न ट कट सबक क फर म ह इसल ए डर स च प मत रह य अपन धर म स स क त और द श क ल ए ख लकर ब ल ए उठ शस त र जब धर म क रह न प प श ष मह ष स र स ह अस र च ह ह ल क श 
1846435599043252318,"चारो तरफ देखा जाए तो देश की हालत बहुत खराब हैंभईया किस पर भरोसा करें 
कोई सुरक्षित नहींहैं
बहुत ही ढीला कानून हैं देश का
मोर्चा खुद को संभालने होंगे
हमेशा सावधान और सतर्क रहने की आवश्यकता हैंआँखे खुली रखनी की जरूरत हैंअपने परिजनों को हर कदम के लिए शिक्षित कर घर से बाहर भेजना होगा",2024-10-16T06:18:00.000Z,3,च र तरफ द ख ज ए त द श क ह लत बह त खर ब ह भईय क स पर भर स कर क ई स रक ष त नह ह बह त ह ढ ल क न न ह द श क म र च ख द क स भ लन ह ग हम श स वध न और सतर क रहन क आवश यकत ह आ ख ख ल रखन क जर रत ह अपन पर जन क हर कदम क ल ए श क ष त कर घर स ब हर भ जन ह ग 
1846047309685051556,"आज 'अंतरराष्ट्रीय ग्रामीण महिला दिवस' के अवसर पर हमें यह शेयर करते हुए खुशी है कि ग्रामीण महिलाओं के सशक्तिकरण तथा गरीबी उन्मूलन की दिशा में देश-दुनिया के लिए मिसाल है बिहार की 'जीविका' योजना।

मुख्यमंत्री @NitishKumar जी की दूरगामी पहल #JEEViKA के तहत बने 10.63 लाख से अधिक स्वयं सहायता समूहों से जुड़ कर #बिहार के गरीब परिवारों की एक करोड़ 34 लाख से अधिक महिलाएं न केवल खुद आत्मनिर्भर हुई हैं, बल्कि अपने परिवार को भी आर्थिक सहारा प्रदान कर रही हैं। गरीबी उन्मूलन की इस बहुआयामी योजना से ग्रामीण महिलाओं के आर्थिक सशक्तिकरण के साथ-साथ समाज में उनका मान-सम्मान भी बढ़ा है। इस तरह समावेशी विकास के सपने को धरातल पर साकार करने की दिशा में #जीविका योजना मील का पत्थर साबित हुई है।

#SanjayKumarJha
#InternationalDayOfRuralWomen #RuralWomen #WomenEmpowerment #Bihar @IPRDBihar @Jduonline",2024-10-15T04:35:00.000Z,161,आज अ तरर ष ट र य ग र म ण मह ल द वस क अवसर पर हम यह श यर करत ह ए ख श ह क ग र म ण मह ल ओ क सशक त करण तथ गर ब उन म लन क द श म द श द न य क ल ए म स ल ह ब ह र क ज व क य जन म ख यम त र ज क द रग म पहल क तहत बन 10 63 ल ख स अध क स वय सह यत सम ह स ज ड कर ह र क गर ब पर व र क एक कर ड 34 ल ख स अध क मह ल ए न क वल ख द आत मन र भर ह ई ह बल क अपन पर व र क भ आर थ क सह र प रद न कर रह ह गर ब उन म लन क इस बह आय म य जन स ग र म ण मह ल ओ क आर थ क सशक त करण क स थ स थ सम ज म उनक म न सम म न भ बढ ह इस तरह सम व श व क स क सपन क धर तल पर स क र करन क द श म व क य जन म ल क पत थर स ब त ह ई ह 
1536216861666594816,"everyone must subscribe this channel every Hindu should do this
Reality of I  slam yewtu.be/c/ExMuslimZafarH…",2022-06-13T05:20:00.000Z,46,everyone must subscribe this channel every hindu should do this reality of i slam yewtu be c exmuslimzafarh 
1564860882248941568,"Every year, Hindu temples & mutts across India hold Iftar

On Ganesh Chaturthi, Ganesh Pandal offered space for Namaz

On Durga Puja, Durga pandal played Azan

But Waqf board went to SC against HC order of celebration of Ganeshotsav at Idgah Maidan, Bengaluru.

Secularism for us!",2022-08-31T06:21:00.000Z,29473,every year hindu temples mutts across india hold iftar on ganesh chaturthi ganesh pandal offered space for namaz on durga puja durga pandal played azan but waqf board went to sc against hc order of celebration of ganeshotsav at idgah maidan bengaluru secularism for us 
1564905713163452416,It will be the biggest disaster in the history of India .film industry .ark my words,2022-08-31T09:19:00.000Z,0,it will be the biggest disaster in the history of india film industry ark my words
1564905105656147968,Super duper Flop,2022-08-31T09:17:00.000Z,7,super duper flop
1564905192578883585,It will be 7 to 8 cr?,2022-08-31T09:17:00.000Z,2,it will be 7 to 8 cr 
1564652977469915137,L* de ki legendary film,2022-08-30T16:35:00.000Z,12,l de ki legendary film
1564859067855683584,"@TheAaryanKartik Does the size make difference? i seen different sizes, enjoy your day with #Ganpatibappamoraya and keep spreading the positive vibes with the Kartikians. I see your fans love you alot and you come out to say hello actors should learn from you 🙏🏻 keep going.",2022-08-31T06:14:00.000Z,7, does the size make difference i seen different sizes enjoy your day with and keep spreading the positive vibes with the kartikians i see your fans love you alot and you come out to say hello actors should learn from you keep going 
1564880956796059651,Bhai tere movies isi liye dekhte h tu sala in baki bollywood valo jaisa Mulla nahi h,2022-08-31T07:41:00.000Z,5,bhai tere movies isi liye dekhte h tu sala in baki bollywood valo jaisa mulla nahi h
1564838008943087616,"Ganpati Bappa Morya !!! 
Blessed to get my first darshan of  #LalBaugchaRaja ❤️
Thank you Bappa for making this a 
Life changing year ❤️
Aur hope karta hoon aap aagey bhi meri saari mannate aise hi poori 
karte rahe 🙏🏻",2022-08-31T04:50:00.000Z,27265,ganpati bappa morya blessed to get my first darshan of thank you bappa for making this a life changing year aur hope karta hoon aap aagey bhi meri saari mannate aise hi poori karte rahe 
1564880748045565952,This law needs to be changed of they beats us it's community violence and if we beats them it's M*sli* was beaten by hindu,2022-08-31T07:40:00.000Z,1,this law needs to be changed of they beats us it s community violence and if we beats them it s m sli was beaten by hindu
1564877783913926659,हिंदू हर तरह पेला जाएगा सही हो या गलत,2022-08-31T07:28:00.000Z,2,ह द हर तरह प ल ज एग सह ह य गलत
1564830185572077568,"Karnataka | A Muslim student Mohd Sanif beaten up by college mates for befriending a girl of Hindu community in Sullia, Dakshina Kannada dist. Case registered against accused Deekshith, Dhanush, Prajwal, Thanuj, Akshay, Mokshith, Goutham & others under IPC: Rishikesh Sonawane, SP",2022-08-31T04:19:00.000Z,8711,karnataka a muslim student mohd sanif beaten up by college mates for befriending a girl of hindu community in sullia dakshina kannada dist case registered against accused deekshith dhanush prajwal thanuj akshay mokshith goutham others under ipc rishikesh sonawane sp
1564878197774520325,#BoycottBrahamastra,2022-08-31T07:30:00.000Z,5,
1564878356281454592,#BoycottBrahamastra,2022-08-31T07:30:00.000Z,3,
1564878580097904641,#BoycottBrahamastra,2022-08-31T07:31:00.000Z,4,
1564519772233945095,This Boycott Bollywood trend is a Karma.,2022-08-30T07:45:00.000Z,1522,this boycott bollywood trend is a karma 
1564566477100814336,Finally met Narendra Modi ji. It’s not fake.,2022-08-30T10:51:00.000Z,4045,finally met narendra modi ji it s not fake 
1564830445702770688,Not sure how true is this. But this is your Yajna. Take it ahead to every home even if we are not there tomorrow 🙏,2022-08-31T04:20:00.000Z,19873,not sure how true is this but this is your yajna take it ahead to every home even if we are not there tomorrow 
1564260559796649984,"Top 10 south Indian films dubbed in Hindi (in crores):

#BB2: 510.99
#KGF2: 434.70
#RRR: 274.31
#2pointO: 189.55
#Saaho: 142.95
#BB1: 118.7
#Pushpa: 108.26
#KGF1: 44.09
#Kabali: 28
#Karthikeya2Hindi: 23.53

Being such a small release, #Karthikeya2 has done the unthinkable! 🔥",2022-08-29T14:35:00.000Z,1010,top 10 south indian films dubbed in hindi in crores 510 99 434 70 274 31 189 55 142 95 118 7 108 26 44 09 28 23 53 being such a small release has done the unthinkable 
1562757514537476099,"Retweet for Karthikeya 2
Like for Liger.
#VijayDeverakonda
#WaatLagaDenge
#BoycottVikramVedha 
#BoycottbollywoodForever 
#Liger 
#BoycottLiger 
#BoycottBrahamastra 
#BoycottBollywood",2022-08-25T11:03:00.000Z,147,retweet for karthikeya 2 like for liger 
1846882151964594391,"ये #GautamAdani की अगली पीढ़ी है. सभी lvy league return, सभी low profile, humble और patriotic. ये ना luxury yacht में पार्टी करते हैं, ना हजारों करोड़ की शादी, ना IPL की शोशेबाजी. सिर्फ काम और काम. Pranav, Karan, Sagar और  Jeet Adani, सभी infrastructure creation में लगे हुए हैं. अब भी कोई शक #AdaniGroup की मजबूती और पक्के इरादों पर?",2024-10-17T11:53:00.000Z,284,य क अगल प ढ ह सभ lvy league return सभ low profile humble और patriotic य न luxury yacht म प र ट करत ह न हज र कर ड क श द न ipl क श श ब ज स र फ क म और क म pranav karan sagar और jeet adani सभ infrastructure creation म लग ह ए ह अब भ क ई शक क मजब त और पक क इर द पर 
1846874205104886202,"@Gautam_Adani का leadership transition प्लान visionary है। बहुत से लोग दौलत कमाते हैं, मगर देश के प्रति निष्ठा और राष्ट्र सेवा के लिए खुद को समर्पित विरले ही करते हैं। 62 साल की उम्र में #Adani ने अपनी अगली पीढ़ी को न सिर्फ व्यवसाय के लिए, बल्कि राष्ट्र निर्माण के लिए भी तैयार किया है। Pranav, Karan, Sagar और Jeet Adani, भारत के विकास और आत्मनिर्भरता के मिशन को नई ऊंचाइयों पर ले जाएंगे।। जय हिंद",2024-10-17T11:21:00.000Z,282, क leadership transition प ल न visionary ह बह त स ल ग द लत कम त ह मगर द श क प रत न ष ठ और र ष ट र स व क ल ए ख द क समर प त व रल ह करत ह 62 स ल क उम र म न अपन अगल प ढ क न स र फ व यवस य क ल ए बल क र ष ट र न र म ण क ल ए भ त य र क य ह pranav karan sagar और jeet adani भ रत क व क स और आत मन र भरत क म शन क नई ऊ च इय पर ल ज ए ग जय ह द
1846936022376239476,"Ashish Shelar ji is not just a leader; he’s a visionary for Bandra’s cleanliness. His dedication to a sustainable and hygienic environment encourages all of us to take part in preserving our beautiful locality. 
Clean Bandra",2024-10-17T15:27:00.000Z,0,ashish shelar ji is not just a leader he s a visionary for bandra s cleanliness his dedication to a sustainable and hygienic environment encourages all of us to take part in preserving our beautiful locality clean bandra
1846927983124402352,"Building bridges rather than walls is essential for progress. Together, let’s create a world of understanding and cooperation. #बटेंगे_तो_कटेंगे",2024-10-17T14:55:00.000Z,0,building bridges rather than walls is essential for progress together let s create a world of understanding and cooperation ग _त _कट ग 
1846395894234493390,"सनातन धर्म को मिटाने के जितने भी प्रयास हों, वह अजर-अमर है। कुछ ताकतें इसे बदनाम करने के लिए कितनी भी कोशिशें करें, वे कभी कामयाब नहीं होंगी। सुनें ये कविता, जो सनातन धर्म की अटूट शक्ति और अखंडता को समर्पित है।  
पूरी वीडियो देखें: yewtu.be/RtfXJfzJUD0?si=18W3…

@myogiadityanath @KapilMishra_IND  @DN_Thakur_Ji 
@MahantBalaknath @ajeetbharti 
@shubhankrmishra @shalabhmani 
@KapilMishra_IND @Sadhvi_prachi 
@SadhviNiranjan @girirajsinghbjp 
@sanatani999 @sanatandharmIn 
@SanataniPurnima  @SanatanTalks 
@R9Bhau @DesiSanatani 
@kajal_jaihind @HindusWarrior 
@BhaiPreetSingh",2024-10-16T03:41:00.000Z,199,सन तन धर म क म ट न क ज तन भ प रय स ह वह अजर अमर ह क छ त कत इस बदन म करन क ल ए क तन भ क श श कर व कभ क मय ब नह ह ग स न य कव त ज सन तन धर म क अट ट शक त और अख डत क समर प त ह प र व ड य द ख yewtu be rtfxjfzjud0 si 18w3 
1846541339527193076,"Diet isn’t just about restriction; it’s about balance. With #NvedaForDiabetics, learn how to enjoy delicious meals while managing your condition effectively.",2024-10-16T13:18:00.000Z,0,diet isn t just about restriction it s about balance with learn how to enjoy delicious meals while managing your condition effectively 
1846529658759561218,The environmental implications of #BandraSalaarAshishShelar’s proposals are crucial. How can we ensure that progress doesn’t come at the cost of our green spaces?,2024-10-16T12:32:00.000Z,0,the environmental implications of s proposals are crucial how can we ensure that progress doesn t come at the cost of our green spaces 
1846516747433853060,"Regular monitoring is key to managing diabetes. With #NvedaForDiabetics, we empower you to take control of your health through education and support.",2024-10-16T11:41:00.000Z,0,regular monitoring is key to managing diabetes with we empower you to take control of your health through education and support 
1846500573891158203,The thought of #PitbullxDiljitxKartik collaborating gives me chills! Their unique styles could create a sound that resonates globally while staying true to their roots.,2024-10-16T10:36:00.000Z,0,the thought of collaborating gives me chills their unique styles could create a sound that resonates globally while staying true to their roots 
1846387104411996574,"Systematix's fundraise will enable growth across ECM, PMS, brokerage, and wealth management, driving its vision to be a lifecycle partner for clients. #SystematixFundRaise",2024-10-16T03:06:00.000Z,80,systematix s fundraise will enable growth across ecm pms brokerage and wealth management driving its vision to be a lifecycle partner for clients 
1846129624490623126,जिस राज्य में बीजेपी की सरकार है वहां पर दुर्गा पूजा से लौट रहे हिंदू यूट्यूबर को तब तक मारा जाता है जब तक की उसकी जान न निकल जाए। आरोपी समझ कर जाते हैं कि हमने तो उसको मार दिया लेकिन पीड़ित बच जाता है (1) @ChhattisgarhCMO @CG_Police @RaipurPoliceCG @MamtaTripathi80  @MCBPOLICE,2024-10-15T10:02:00.000Z,1018,ज स र ज य म ब ज प क सरक र ह वह पर द र ग प ज स ल ट रह ह द य ट य बर क तब तक म र ज त ह जब तक क उसक ज न न न कल ज ए आर प समझ कर ज त ह क हमन त उसक म र द य ल क न प ड त बच ज त ह 1 
1846177013218136509,Social justice is an integral part of #MahaParivartan. Everyone deserves equal opportunities and rights. Stand up and advocate for those who can’t!,2024-10-15T13:11:00.000Z,0,social justice is an integral part of everyone deserves equal opportunities and rights stand up and advocate for those who can t 
1846094255061598380,"While fencing around Jagan Palace might enhance security, one must ask if these funds could better serve public infrastructure or welfare projects that impact everyday lives. #13CrForJaganPalaceFencing",2024-10-15T07:42:00.000Z,0,while fencing around jagan palace might enhance security one must ask if these funds could better serve public infrastructure or welfare projects that impact everyday lives 
1846076232234160261,"The #HILWomensAuction is a crucial step in promoting women’s sports. Every player chosen is a testament to hard work, dedication, and passion. Let's uplift these athletes!",2024-10-15T06:30:00.000Z,0,the is a crucial step in promoting women s sports every player chosen is a testament to hard work dedication and passion let s uplift these athletes 
1845438392709853229,The beauty of the #HILPlayerAuction lies in its unpredictability. Last-minute decisions and surprise bids can change everything. Who’s your dark horse for this year’s auction? Share your thoughts!,2024-10-13T12:16:00.000Z,0,the beauty of the lies in its unpredictability last minute decisions and surprise bids can change everything who s your dark horse for this year s auction share your thoughts 
1844732989197975996,Autonomous vehicles are no longer a distant dream. Join us at #TechXpedite2024 to learn about the latest advancements in this space.,2024-10-11T13:33:00.000Z,0,autonomous vehicles are no longer a distant dream join us at to learn about the latest advancements in this space 
1844667256237961267,"बृजभूषण राजपूत के नेतृत्व में बहुत से युवाओं ने राजनीति में कदम रखा है। वे एक प्रेरणा स्रोत बन गए हैं, जो नई पीढ़ी को आगे बढ़ने के लिए प्रेरित करते हैं। #हिंदू_नेता_बृजभूषण_राजपूत",2024-10-11T09:12:00.000Z,0,ब जभ षण र जप त क न त त व म बह त स य व ओ न र जन त म कदम रख ह व एक प र रण स र त बन गए ह ज नई प ढ क आग बढ न क ल ए प र र त करत ह द _न त _ब जभ षण_र जप त
1844360241439440971,"To the brilliant Ishita Reha Gupta, Happy Birthday! Your resilience and determination are a beacon of hope. Here’s to conquering new heights this year!
HBD IshitaRehaGupta",2024-10-10T12:52:00.000Z,0,to the brilliant ishita reha gupta happy birthday your resilience and determination are a beacon of hope here s to conquering new heights this year hbd ishitarehagupta
1844229910451335565,"Martin - Watch the movie with Family and Friends  😊💪🏻❤️
Plz do Share ,Encourage and Bless us 😊
Jai Hanuman 🙏",2024-10-10T04:14:00.000Z,4976,martin watch the movie with family and friends plz do share encourage and bless us jai hanuman 
1844222307486794125,.,2024-10-10T03:43:00.000Z,0, 
837565466021400576,Delighted to be back in Jamshedpur. Where it all began...,2017-03-03T07:29:00.000Z,10615,delighted to be back in jamshedpur where it all began 
837505347808034819,Happy to share my letter to my colleagues on this 178th birth anniversary of our Founder Jamsetji Tata,2017-03-03T03:30:00.000Z,7368,happy to share my letter to my colleagues on this 178th birth anniversary of our founder jamsetji tata
833575693871091712,@MaharashtraSEC,2017-02-20T07:15:00.000Z,431,
830029327433609217,Local body elections are scheduled on February 16th and 21st in Maharashtra. Let’s pledge to vote for a strong future. #VoteKarMaharashtra,2017-02-10T12:23:00.000Z,5636,local body elections are scheduled on february 16th and 21st in maharashtra let s pledge to vote for a strong future 
823187247583338496,@RNTata2000,2017-01-22T15:15:00.000Z,629,
819878308020187136,Congratulations to Chandra! See link.,2017-01-13T12:06:00.000Z,5273,congratulations to chandra see link 
802409025103020032,The government’s bold implementation of the demonetization programme needs the nation’s support.,2016-11-26T07:09:00.000Z,10580,the government s bold implementation of the demonetization programme needs the nation s support 
801762711440740352,Some further thoughts on implementation of demonetization program.,2016-11-24T12:21:00.000Z,5823,some further thoughts on implementation of demonetization program 
801081057261010944,Demonetisation of old currency notes by the Modi govt is a bold act that will wipe out black money and corruption. It deserves our support,2016-11-22T15:13:00.000Z,25679,demonetisation of old currency notes by the modi govt is a bold act that will wipe out black money and corruption it deserves our support
781537889024745472,Hearty congratulations to India's armed forces and Intel agencies for successful surgical retaliatory action against Pak terrorist camps.,2016-09-29T16:55:00.000Z,25228,hearty congratulations to india s armed forces and intel agencies for successful surgical retaliatory action against pak terrorist camps 
781153536503447552,So proud of Indian govt's firm stand on bycot of SARC mtg & overwhelming support by member nations.,2016-09-28T15:28:00.000Z,18636,so proud of indian govt s firm stand on bycot of sarc mtg overwhelming support by member nations 
774583035077484545,"Shocked my a/c was hacked yesterday & spurious tweet sent with malicious intent.Tweet deleted, a/c restored. C link.",2016-09-10T12:19:00.000Z,4585,shocked my a c was hacked yesterday spurious tweet sent with malicious intent tweet deleted a c restored c link 
771312729025941504,Grateful for wide support for AVANTI FINANCE. Committed to make affordable and safe finance available to the underserved population.,2016-09-01T11:44:00.000Z,4310,grateful for wide support for avanti finance committed to make affordable and safe finance available to the underserved population 
701273504625209345,5/20 Rule and Vested Interests,2016-02-21T05:13:00.000Z,3220,5 20 rule and vested interests
681440380705886208,Deeply touched by the kind sentiments & best wishes from well wishers. Thanks so much .,2015-12-28T11:43:00.000Z,4496,deeply touched by the kind sentiments best wishes from well wishers thanks so much 
662304430138634240,"Felt proud to be with enthusiastic, young entrepreneurs at T-Hub, the new incubator at Hyderabad. I wish them all the best. @KTRTRS",2015-11-05T16:24:00.000Z,3130,felt proud to be with enthusiastic young entrepreneurs at t hub the new incubator at hyderabad i wish them all the best 
647166447333056512,"Good article, well worth reading. 
globalgyan.in/cellular-call-…",2015-09-24T21:51:00.000Z,2193,good article well worth reading globalgyan in cellular call 
625765430917869569,@RNTata2000 RNTata2000,2015-07-27T20:31:00.000Z,669, rntata2000
596957083876003841,I congratulate David Cameron on his great victory. I am overjoyed that he will continue to lead the UK to greater heights in the years ahead,2015-05-09T08:37:00.000Z,2578,i congratulate david cameron on his great victory i am overjoyed that he will continue to lead the uk to greater heights in the years ahead
1650337361124012033,Happy birthday God of cricket @sachin_rt,2023-04-24T03:14:00.000Z,33,happy birthday god of cricket 
1640062288949559297,Congratulations #MumbaiIndians,2023-03-26T18:44:00.000Z,25,congratulations 
1633653913399484417,RIP @satishkaushik2  omshanti 🙏🏻,2023-03-09T02:20:00.000Z,29,rip omshanti 
1629536952046477314,#motivation,2023-02-25T17:40:00.000Z,96,
1627165978659540992,"छत्रपती शिवाजी महाराजांना मानाचा मुजरा!
#शिवजयंती 🙏",2023-02-19T04:39:00.000Z,118,छत रपत श व ज मह र ज न म न च म जर वजय त 
1619714604803952642,Congratulations to the first ever champions of the Women's #U19T20WorldCup! 🏆🇮🇳,2023-01-29T15:10:00.000Z,83,congratulations to the first ever champions of the women s 
1612662012970143744,Happy Birthday #KapilDev,2023-01-10T04:06:00.000Z,101,happy birthday 
1609581646998827009,#HappyNewYear,2023-01-01T16:05:00.000Z,104,
1608543724904288256,RIP #Pele,2022-12-29T19:21:00.000Z,45,rip 
1607957219638923264,Happy Birthday @RNTata2000,2022-12-28T04:30:00.000Z,1004,happy birthday 
1604289185170354177,Congratulations Team #india,2022-12-18T01:35:00.000Z,49,congratulations team 
1602495781088661504,"Could this be the future of musical instruments? 

#InnovationOfTheDay",2022-12-13T02:49:00.000Z,130,could this be the future of musical instruments 
1601185969591705600,#FridayMotivation,2022-12-09T12:04:00.000Z,72,
1584934690695565317,Congratulations @RishiSunak,2022-10-25T15:47:00.000Z,131,congratulations 
1570422930257092610,End of era @rogerfederer,2022-09-15T14:42:00.000Z,48,end of era 
1566386605442875392,RIP Cyrus Mistry.,2022-09-04T11:24:00.000Z,95,rip cyrus mistry 
1557656176061403136,"Today, on the auspicious festival of #happyrakshabandhan, 3 soldiers were martyred to protect our country, May lord shiv  gives courage to their sisters in this time of grief.
#Army base camp in Jammu and Kashmir’s #Rajouri. 

Jai Hind🇮🇳 #Salute #indianarmy",2022-08-11T09:12:00.000Z,72,today on the auspicious festival of 3 soldiers were martyred to protect our country may lord shiv gives courage to their sisters in this time of grief base camp in jammu and kashmir s jai hind 
1556569691115511808,"congratulations @Pvsindhu1 For gold medal 🥇
#CommonwealthGames2022",2022-08-08T09:15:00.000Z,76,congratulations for gold medal 
1553709220750512128,"Many congratulations to @raltejeremy & Bindyarani Devi for the Gold 🥇 & Silver 🥈 respectively.

#CommonwealthGames2022",2022-07-31T11:48:00.000Z,57,many congratulations to bindyarani devi for the gold silver respectively 
1553461151421177856,"Such a proud moment !!!
Congratulations @mirabai_chanu for bagging the gold🥇for our Nation at #CommonwealthGames2022.",2022-07-30T19:22:00.000Z,47,such a proud moment congratulations for bagging the gold for our nation at 
1846067621495820646,घर में शांति चाहिए तो किरदार का कत्ल होना जरूरी हैं। मसला शांति का हैं कहीं भी लागू हो सकता हैं ..,2024-10-15T05:56:00.000Z,1,घर म श त च ह ए त क रद र क कत ल ह न जर र ह मसल श त क ह कह भ ल ग ह सकत ह 
1846067268972957730,"Wah!
क्या बात  हैं भईया...",2024-10-15T05:55:00.000Z,1,wah क य ब त ह भईय 
1845338209322225681,साधुवाद है इन पुलिस अफ़सर को 🙏🏻,2024-10-13T05:38:00.000Z,144,स ध व द ह इन प ल स अफ सर क 
1845698363477340234,"@BlueDart_ Got this bag at Ballygunge Circular Road,Kolkata
Pls Dm to collect,will give you details there.
Thanks",2024-10-14T05:29:00.000Z,1, got this bag at ballygunge circular road kolkata pls dm to collect will give you details there thanks
1845143180192215483,"जब बनाते हैं तब test तो करते ही होंगे ...
फिर दुबारा threatening क्यो  ..",2024-10-12T16:43:00.000Z,1,जब बन त ह तब test त करत ह ह ग फ र द ब र threatening क य 
1845033976936702349,"गैर_कांग्रेसवाद के शिल्पी
#गोवा_मुक्ति_संग्राम के जनक
सप्त_क्रांति के आह्वानकर्ता
सामाजिक_न्याय के जनक
डॉ.#राम_मनोहर_लोहिया जी की #पुण्यतिथि पर सादर नमन🙏

गरीबी~असमानता पर उनके खुले विचार थे

आर्थिक_सामाजिक बराबरी होने पर सब भेदभाव खत्म होंगे

#Youth will CarryOn
#Lohia's Legacy",2024-10-12T09:29:00.000Z,53,ग र_क ग र सव द क श ल प व _म क त _स ग र म क जनक सप त_क र त क आह व नकर त स म ज क_न य य क जनक ड म_मन हर_ल ह य ज क ण यत थ पर स दर नमन गर ब असम नत पर उनक ख ल व च र थ आर थ क_स म ज क बर बर ह न पर सब भ दभ व खत म ह ग will carryon s legacy
